codigo_receita;orgao;uniorcam;receita_realizada_jan;receita_realizada_fev;receita_realizada_mar;receita_realizada_abr;receita_realizada_mai;receita_realizada_jun;receita_realizada_jul;receita_realizada_ago;receita_realizada_set;receita_realizada_out;receita_realizada_nov;receita_realizada_dez;meta_1bim;meta_2bim;meta_3bim;meta_4bim;meta_5bim;meta_6bim;caracteristica_peculiar_receita;recurso_vinculado;complemento_recurso_vinculado;fonte_recurso_stn;acompanhamento_execucao_orcamentaria;data_inicial;data_final;data_geracao;cnpj;entidade;arquivo
4.1.7.1.8.03.3.1.00.00.00.00.000;02;0201;0,00;5.033,19;5.033,19;9.033,19;6.033,19;6.033,19;5.033,19;5.033,19;7.033,19;17.172,25;4.750,00;11.579,64;8.681,00;8.681,00;8.681,00;8.681,00;8.681,00;20.381,01;000;4502;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.03.4.0.00.00.00.00.000;02;0201;3.122,47;3.122,47;3.122,47;3.122,47;3.122,47;3.122,47;3.122,47;3.122,47;3.122,47;3.122,47;3.122,47;3.329,52;5.752,42;5.752,42;5.752,42;5.752,42;5.752,42;5.752,46;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.03.4.1.00.00.00.00.000;02;0201;3.122,47;3.122,47;3.122,47;3.122,47;3.122,47;3.122,47;3.122,47;3.122,47;3.122,47;3.122,47;3.122,47;3.329,52;5.752,42;5.752,42;5.752,42;5.752,42;5.752,42;5.752,46;000;4503;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.05.0.0.00.00.00.00.000;02;0201;26.716,79;34.165,11;29.008,01;24.525,15;32.803,15;31.666,06;32.630,53;24.261,86;28.740,93;27.762,32;27.949,67;21.783,78;59.367,04;57.385,12;57.460,34;57.915,79;58.389,25;47.970,07;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.05.1.0.00.00.00.00.000;02;0201;26.716,79;23.889,67;18.732,57;18.517,35;18.260,07;21.398,26;16.457,45;16.834,06;16.835,49;16.066,88;16.254,23;16.981,83;49.106,56;36.864,16;36.115,58;36.296,43;36.624,49;35.759,68;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.05.1.1.00.00.00.00.000;02;0201;26.716,79;23.889,67;18.732,57;18.517,35;18.260,07;21.398,26;16.457,45;16.834,06;16.835,49;16.066,88;16.254,23;16.981,83;49.106,56;36.864,16;36.115,58;36.296,43;36.624,49;35.759,68;000;1014;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.05.2.0.00.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;210,00;0,00;210,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;420,00;0,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.05.2.1.00.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;210,00;0,00;210,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;420,00;0,00;000;1036;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.05.3.0.00.00.00.00.000;02;0201;0,00;6.007,80;6.007,80;6.007,80;6.007,80;10.267,80;7.427,80;7.427,80;7.427,80;7.427,80;7.427,80;0,00;6.098,40;12.196,80;13.020,60;13.295,20;13.020,60;6.458,40;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.05.3.1.00.00.00.00.000;02;0201;0,00;6.007,80;6.007,80;6.007,80;6.007,80;10.267,80;7.427,80;7.427,80;7.427,80;7.427,80;7.427,80;0,00;6.098,40;12.196,80;13.020,60;13.295,20;13.020,60;6.458,40;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.05.3.1.01.00.00.00.000;02;0201;0,00;2.534,40;2.534,40;2.534,40;2.534,40;2.534,40;2.534,40;2.534,40;2.534,40;2.534,40;2.534,40;0,00;2.498,40;4.996,80;4.996,80;4.996,80;4.996,80;2.858,40;000;1001;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.05.3.1.02.00.00.00.000;02;0201;0,00;2.011,60;2.011,60;2.011,60;2.011,60;2.011,60;2.011,60;2.011,60;2.011,60;2.011,60;2.011,60;0,00;2.256,00;4.512,00;4.512,00;4.512,00;4.512,00;2.256,00;000;1031;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.05.3.1.03.00.00.00.000;02;0201;0,00;1.187,20;1.187,20;1.187,20;1.187,20;1.187,20;1.187,20;1.187,20;1.187,20;1.187,20;1.187,20;0,00;1.344,00;2.688,00;2.688,00;2.688,00;2.688,00;1.344,00;000;1033;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.05.3.1.04.00.00.00.000;02;0201;0,00;179,20;179,20;179,20;179,20;179,20;179,20;179,20;179,20;179,20;179,20;0,00;0,00;0,00;537,60;716,80;537,60;0,00;000;1059;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.05.3.1.05.00.00.00.000;02;0201;0,00;95,40;95,40;95,40;95,40;95,40;95,40;95,40;95,40;95,40;95,40;0,00;0,00;0,00;286,20;381,60;286,20;0,00;000;1071;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.05.3.1.06.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;4.260,00;1.420,00;1.420,00;1.420,00;1.420,00;1.420,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;1070;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.05.4.0.00.00.00.00.000;02;0201;0,00;4.267,64;4.267,64;0,00;8.535,28;0,00;8.535,28;0,00;4.267,64;4.267,64;4.267,64;4.267,64;4.162,08;8.324,16;8.324,16;8.324,16;8.324,16;5.217,68;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.05.4.1.00.00.00.00.000;02;0201;0,00;4.267,64;4.267,64;0,00;8.535,28;0,00;8.535,28;0,00;4.267,64;4.267,64;4.267,64;4.267,64;4.162,08;8.324,16;8.324,16;8.324,16;8.324,16;5.217,68;000;1016;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.05.9.0.00.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;534,31;0,00;0,00;0,00;0,00;0,00;534,31;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.05.9.1.00.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;534,31;0,00;0,00;0,00;0,00;0,00;534,31;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.05.9.1.01.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;534,31;0,00;0,00;0,00;0,00;0,00;534,31;000;1013;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.06.0.0.00.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8.324,28;8.324,28;8.324,28;8.324,28;8.324,28;8.324,22;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.06.1.0.00.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8.324,28;8.324,28;8.324,28;8.324,28;8.324,28;8.324,22;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.06.1.1.00.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8.324,28;8.324,28;8.324,28;8.324,28;8.324,28;8.324,22;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.06.1.1.01.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4.994,56;4.994,56;4.994,56;4.994,56;4.994,56;4.994,58;000;0001;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.06.1.1.02.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;416,22;416,22;416,22;416,22;416,22;416,18;000;0020;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.06.1.1.03.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.248,64;1.248,64;1.248,64;1.248,64;1.248,64;1.248,64;000;0040;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.06.1.1.04.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.664,86;1.664,86;1.664,86;1.664,86;1.664,86;1.664,82;000;0031;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.08.0.0.00.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;50.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;50.000,00;0,00;0,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.08.1.0.00.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;50.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;50.000,00;0,00;0,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.08.1.1.00.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;50.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;50.000,00;0,00;0,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.08.1.1.01.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;50.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;50.000,00;0,00;0,00;000;4500;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.12.0.0.00.00.00.00.000;02;0201;1.533,70;7.491,75;0,00;1.573,80;1.559,31;16.407,23;1.454,30;1.469,50;1.453,31;14.625,00;15.368,48;152.925,83;17.893,20;17.893,20;17.893,20;17.893,20;17.893,20;17.893,12;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.12.1.0.00.00.00.00.000;02;0201;1.533,70;7.491,75;0,00;1.573,80;1.559,31;16.407,23;1.454,30;1.469,50;1.453,31;14.625,00;15.368,48;152.925,83;17.893,20;17.893,20;17.893,20;17.893,20;17.893,20;17.893,12;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.12.1.1.00.00.00.00.000;02;0201;1.533,70;7.491,75;0,00;1.573,80;1.559,31;16.407,23;1.454,30;1.469,50;1.453,31;14.625,00;15.368,48;152.925,83;17.893,20;17.893,20;17.893,20;17.893,20;17.893,20;17.893,12;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.12.1.1.01.00.00.00.000;02;0201;1.533,70;1.491,75;0,00;1.573,80;1.559,31;3.076,40;1.454,30;1.469,50;1.453,31;1.430,00;1.430,00;1.430,00;2.767,76;2.767,76;2.767,76;2.767,76;2.767,76;2.767,71;000;1038;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.12.1.1.02.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;743,48;5.186,66;254,92;254,92;254,92;254,92;254,92;254,96;000;1067;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.12.1.1.03.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;7.330,83;0,00;0,00;0,00;7.195,00;7.195,00;80.309,17;6.151,76;6.151,76;6.151,76;6.151,76;6.151,76;6.151,75;000;1021;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.12.1.1.04.00.00.00.000;02;0201;0,00;6.000,00;0,00;0,00;0,00;6.000,00;0,00;0,00;0,00;6.000,00;6.000,00;66.000,00;8.718,76;8.718,76;8.718,76;8.718,76;8.718,76;8.718,70;000;1064;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.99.0.0.00.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;420.250,83;0,00;0,00;0,00;0,00;0,00;0,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.99.1.0.00.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;420.250,83;0,00;0,00;0,00;0,00;0,00;0,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.99.1.1.00.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;420.250,83;0,00;0,00;0,00;0,00;0,00;0,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.1.8.99.1.1.01.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;420.250,83;0,00;0,00;0,00;0,00;0,00;0,00;000;1008;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.2.0.00.0.0.00.00.00.00.000;02;0201;811.427,96;654.078,05;796.978,92;1.115.332,42;736.447,38;796.741,84;889.501,28;742.072,98;791.992,17;952.669,74;796.195,87;1.330.851,64;1.438.956,51;1.759.127,50;1.545.921,55;2.190.518,52;1.475.296,70;1.948.138,06;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.2.8.00.0.0.00.00.00.00.000;02;0201;811.427,96;654.078,05;796.978,92;1.115.332,42;736.447,38;796.741,84;889.501,28;742.072,98;791.992,17;952.669,74;796.195,87;1.330.851,64;1.438.956,51;1.759.127,50;1.545.921,55;2.190.518,52;1.475.296,70;1.948.138,06;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.2.8.01.0.0.00.00.00.00.000;02;0201;775.210,08;653.898,05;739.347,66;1.045.768,66;704.417,43;725.350,58;826.770,37;667.847,09;722.116,25;875.856,14;712.380,03;1.272.521,07;1.369.685,30;1.655.954,38;1.445.433,39;2.075.986,98;1.360.173,08;1.664.148,98;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.2.8.01.1.0.00.00.00.00.000;02;0201;618.821,70;610.146,58;676.733,00;859.374,85;622.647,46;692.008,13;799.594,24;642.362,41;706.395,54;854.815,91;698.088,74;1.168.049,41;1.165.543,01;1.383.658,25;1.350.546,25;2.031.803,37;1.322.880,41;1.576.941,88;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.2.8.01.1.1.00.00.00.00.000;02;0201;618.821,70;610.146,58;676.733,00;859.374,85;622.647,46;692.008,13;799.594,24;642.362,41;706.395,54;854.815,91;698.088,74;1.168.049,41;1.165.543,01;1.383.658,25;1.350.546,25;2.031.803,37;1.322.880,41;1.576.941,88;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.2.8.01.1.1.01.00.00.00.000;02;0201;371.293,00;366.087,96;406.039,80;515.624,90;373.588,48;415.204,87;479.756,54;385.417,46;423.837,33;512.889,53;418.853,25;700.829,65;699.325,81;830.194,94;810.327,76;1.456.682,03;793.728,25;946.165,11;000;0001;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.2.8.01.1.1.02.00.00.00.000;02;0201;30.941,09;30.507,32;33.836,65;42.968,75;31.132,37;34.600,41;39.979,71;32.118,12;35.319,77;42.740,80;34.904,43;58.402,47;58.277,15;69.182,92;67.527,31;71.890,17;66.144,02;78.847,09;000;0020;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.2.8.01.1.1.03.00.00.00.000;02;0201;92.823,26;91.521,98;101.509,95;128.906,23;93.397,12;103.801,22;119.939,14;96.354,35;105.959,33;128.222,39;104.713,30;175.207,40;174.831,45;207.548,74;202.581,93;215.670,50;198.432,06;236.541,30;000;0040;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.2.8.01.1.1.04.00.00.00.000;02;0201;123.764,35;122.029,32;135.346,60;171.874,97;124.529,49;138.401,63;159.918,85;128.472,48;141.279,11;170.963,19;139.617,76;233.609,89;233.108,60;276.731,65;270.109,25;287.560,67;264.576,08;315.388,38;000;0031;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.2.8.01.2.0.00.00.00.00.000;02;0201;141.251,34;34.267,37;52.183,36;172.166,51;71.804,33;22.469,32;13.346,62;15.956,03;6.700,44;3.854,66;3.790,51;92.779,09;180.717,81;248.871,65;73.791,30;20.759,13;13.868,19;66.111,31;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.2.8.01.2.1.00.00.00.00.000;02;0201;141.251,34;34.267,37;52.183,36;172.166,51;71.804,33;22.469,32;13.346,62;15.956,03;6.700,44;3.854,66;3.790,51;92.779,09;180.717,81;248.871,65;73.791,30;20.759,13;13.868,19;66.111,31;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.2.8.01.2.1.01.00.00.00.000;02;0201;84.750,79;20.560,39;31.309,96;103.299,87;43.082,57;13.481,58;8.007,93;9.573,61;4.020,25;2.312,76;2.274,30;55.667,44;108.430,69;149.323,00;44.274,77;12.455,47;8.320,92;39.666,78;000;0001;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.2.8.01.2.1.02.00.00.00.000;02;0201;7.062,56;1.713,38;2.609,19;8.608,33;3.590,19;1.123,46;667,36;797,80;335,03;192,75;189,52;4.638,95;9.035,89;12.443,58;3.689,57;1.037,96;693,41;3.305,56;000;0020;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.2.8.01.2.1.03.00.00.00.000;02;0201;21.187,69;5.140,11;7.827,53;25.824,99;10.770,65;3.370,40;2.001,99;2.393,40;1.005,07;578,21;568,58;13.916,86;27.107,67;37.330,74;11.068,70;3.113,87;2.080,22;9.916,71;000;0040;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.2.8.01.2.1.04.00.00.00.000;02;0201;28.250,30;6.853,49;10.436,68;34.433,32;14.360,92;4.493,88;2.669,34;3.191,22;1.340,09;770,94;758,11;18.555,84;36.143,56;49.774,33;14.758,26;4.151,83;2.773,64;13.222,26;000;0031;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.2.8.01.3.0.00.00.00.00.000;02;0201;12.625,77;9.484,10;10.431,30;11.844,66;9.965,64;10.873,13;11.600,48;9.528,65;9.020,27;15.007,46;10.500,78;11.692,57;21.095,84;21.095,84;21.095,84;21.095,84;21.095,84;21.095,79;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.2.8.01.3.1.00.00.00.00.000;02;0201;12.625,77;9.484,10;10.431,30;11.844,66;9.965,64;10.873,13;11.600,48;9.528,65;9.020,27;15.007,46;10.500,78;11.692,57;21.095,84;21.095,84;21.095,84;21.095,84;21.095,84;21.095,79;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
